"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"19/12/2016","225,50","226,00","227,50","224,00","0,16K","0,67%"
"16/12/2016","224,00","224,75","225,75","223,25","0,26K","-0,55%"
"15/12/2016","225,25","228,00","229,50","223,25","0,27K","4,28%"
"14/12/2016","216,00","217,50","217,75","217,50","0,10K","-1,03%"
"13/12/2016","218,25","218,00","221,25","216,75","0,10K","1,16%"
"12/12/2016","215,75","213,75","215,00","210,25","0,10K","0,82%"
"09/12/2016","214,00","218,50","218,50","215,00","0,00K","0,00%"
"08/12/2016","214,00","213,50","213,50","213,50","0,00K","0,23%"
"07/12/2016","213,50","213,50","213,50","213,50","","1,91%"
"06/12/2016","209,50","209,00","209,00","209,00","0,05K","5,14%"
"05/12/2016","199,25","203,50","204,00","203,50","0,10K","-0,50%"
"02/12/2016","200,25","201,25","202,75","198,50","0,06K","0,00%"
"01/12/2016","200,25","202,00","202,00","198,00","0,07K","0,50%"
"30/11/2016","199,25","200,00","200,00","198,50","0,07K","0,38%"
"29/11/2016","198,50","204,25","205,00","198,25","0,32K","-1,85%"
"28/11/2016","202,25","209,25","213,00","201,25","1,74K","-3,23%"
"25/11/2016","209,00","216,00","216,00","209,00","0,34K","-3,58%"
"23/11/2016","216,75","220,25","221,00","216,00","0,43K","-2,14%"
"22/11/2016","221,50","224,75","228,00","219,25","0,55K","-1,45%"
"21/11/2016","224,75","233,75","233,75","223,75","0,51K","-3,33%"
"18/11/2016","232,50","235,25","237,50","232,25","0,55K","-1,06%"
"17/11/2016","235,00","233,50","238,50","233,50","0,70K","0,64%"
"16/11/2016","233,50","232,50","235,00","230,25","0,35K","0,21%"
"15/11/2016","233,00","228,00","234,75","228,00","0,52K","2,31%"
"14/11/2016","227,75","223,50","228,25","222,50","0,30K","1,33%"
"11/11/2016","224,75","221,50","225,00","221,00","0,17K","1,81%"
"10/11/2016","220,75","222,50","224,25","220,75","0,35K","-0,79%"
"09/11/2016","222,50","225,50","227,75","222,00","0,45K","-1,44%"
"08/11/2016","225,75","230,00","230,00","225,50","0,32K","-0,99%"
"07/11/2016","228,00","227,75","229,75","226,00","0,39K","-0,11%"
"04/11/2016","228,25","221,00","232,25","220,75","0,57K","2,82%"
"03/11/2016","222,00","227,25","227,75","217,75","0,82K","-1,11%"
"02/11/2016","224,50","221,00","228,75","221,00","0,49K","2,28%"
"01/11/2016","219,50","220,00","224,50","219,25","0,61K","-0,45%"
"31/10/2016","220,50","228,50","229,50","220,25","0,75K","-1,45%"
"28/10/2016","223,75","226,50","240,50","221,50","1,56K","-3,56%"
"27/10/2016","232,00","214,75","233,00","214,75","1,05K","7,91%"
"26/10/2016","215,00","210,50","216,50","210,25","0,31K","1,42%"
"25/10/2016","212,00","213,50","216,00","210,50","0,45K","-0,59%"
"24/10/2016","213,25","218,00","219,00","212,50","0,71K","-2,29%"
"21/10/2016","218,25","210,75","218,75","209,25","0,73K","3,68%"
"20/10/2016","210,50","208,75","212,50","205,75","0,67K","0,72%"
"19/10/2016","209,00","203,75","209,25","202,50","0,77K","2,58%"
"18/10/2016","203,75","199,75","205,75","197,50","1,18K","1,88%"
"17/10/2016","200,00","198,25","202,25","197,00","0,40K","0,63%"
"14/10/2016","198,75","196,25","200,00","195,75","0,35K","1,53%"
"13/10/2016","195,75","197,75","199,50","191,00","0,86K","-1,14%"
"12/10/2016","198,00","199,00","203,00","197,50","0,86K","-0,50%"
"11/10/2016","199,00","197,75","201,75","196,50","0,90K","1,02%"
"10/10/2016","197,00","193,00","198,00","192,25","0,90K","3,28%"
"07/10/2016","190,75","188,00","194,25","188,00","0,95K","1,60%"
"06/10/2016","187,75","184,25","189,00","182,75","0,64K","2,04%"
"05/10/2016","184,00","182,00","184,00","179,25","0,51K","1,52%"
"04/10/2016","181,25","183,00","183,50","180,50","0,41K","-0,96%"
"03/10/2016","183,00","178,75","183,75","178,50","0,81K","2,66%"
"30/09/2016","178,25","176,25","180,00","173,50","0,59K","1,28%"
"29/09/2016","176,00","174,00","177,00","174,00","0,46K","1,15%"
"28/09/2016","174,00","175,00","175,25","174,00","0,13K","-0,29%"
"27/09/2016","174,50","174,00","175,25","172,50","0,15K","0,72%"
"26/09/2016","173,25","176,00","177,50","172,00","0,26K","-2,12%"
"23/09/2016","177,00","176,75","178,00","176,25","0,25K","-0,14%"
"22/09/2016","177,25","176,50","178,00","176,50","0,13K","0,57%"
"21/09/2016","176,25","174,50","178,00","174,50","0,45K","0,71%"
"20/09/2016","175,00","173,75","175,75","173,00","0,29K","1,16%"
"19/09/2016","173,00","176,50","177,00","172,75","0,35K","-1,56%"
"16/09/2016","175,75","172,75","176,50","172,25","0,34K","1,59%"
"15/09/2016","173,00","174,75","174,75","172,50","0,22K","3,90%"
"14/09/2016","166,50","166,50","164,00","166,50","","1,68%"
"13/09/2016","163,75","163,25","168,75","163,25","0,05K","1,08%"
"12/09/2016","162,00","166,50","166,50","158,75","0,00K","-1,37%"
"09/09/2016","164,25","167,50","169,00","167,50","0,02K","-0,45%"
"08/09/2016","165,00","165,00","165,00","165,00","","0,76%"
"07/09/2016","163,75","163,75","163,75","163,75","0,04K","3,31%"
"06/09/2016","158,50","159,00","159,00","159,00","0,01K","-11,75%"
"05/09/2016","179,60","179,80","179,80","179,60","","11,55%"
"02/09/2016","161,00","161,75","161,75","161,75","0,05K","-3,16%"
"01/09/2016","166,25","165,50","167,50","165,25","0,03K","3,26%"
"31/08/2016","161,00","163,50","163,50","158,50","0,06K","-0,46%"
"30/08/2016","161,75","162,00","162,00","157,00","0,34K","-0,15%"
"29/08/2016","162,00","170,50","170,50","159,25","0,31K","-4,14%"
"26/08/2016","169,00","172,75","173,25","165,25","0,24K","-2,17%"
"25/08/2016","172,75","170,50","172,50","168,50","0,19K","2,07%"
"24/08/2016","169,25","171,75","173,00","167,00","0,35K","-1,31%"
"23/08/2016","171,50","173,00","173,75","170,50","0,11K","-0,44%"
"22/08/2016","172,25","168,75","173,00","168,75","0,10K","1,47%"
"19/08/2016","169,75","170,50","170,50","169,00","0,18K","-0,15%"
"18/08/2016","170,00","170,25","170,50","168,75","0,12K","-0,29%"
"17/08/2016","170,50","172,50","173,00","169,75","0,29K","-1,16%"
"16/08/2016","172,50","172,25","173,00","171,00","0,24K","0,29%"
"15/08/2016","172,00","168,00","173,25","168,00","0,18K","2,99%"
"12/08/2016","167,00","168,75","170,50","166,50","0,13K","-1,18%"
"11/08/2016","169,00","173,25","173,25","167,00","0,18K","-1,74%"
"10/08/2016","172,00","174,75","175,00","171,25","0,22K","-1,85%"
"09/08/2016","175,25","176,75","177,75","173,75","0,20K","-0,71%"
"08/08/2016","176,50","179,00","182,25","175,75","0,23K","-1,26%"
"05/08/2016","178,75","185,25","186,75","175,75","0,42K","-3,38%"
"04/08/2016","185,00","195,50","197,00","182,00","0,48K","-5,73%"
"03/08/2016","196,25","195,00","198,50","195,00","0,08K","0,38%"
"02/08/2016","195,50","199,00","200,00","195,00","0,13K","-2,13%"
"01/08/2016","199,75","200,75","205,00","199,25","0,32K","-0,37%"
"29/07/2016","200,50","198,00","202,25","196,25","0,59K","1,13%"
"28/07/2016","198,25","197,25","198,50","195,50","0,38K","0,63%"
"27/07/2016","197,00","198,75","201,25","197,00","0,10K","-1,62%"
"26/07/2016","200,25","204,00","204,00","198,25","0,18K","-1,96%"
"25/07/2016","204,25","207,75","208,00","204,00","0,14K","-1,57%"
"22/07/2016","207,50","207,25","208,50","206,00","0,07K","-0,12%"
"21/07/2016","207,75","205,50","209,00","205,50","0,08K","0,97%"
"20/07/2016","205,75","205,75","209,75","204,00","0,18K","0,73%"
"19/07/2016","204,25","206,25","206,50","204,00","0,08K","-1,33%"
"18/07/2016","207,00","204,50","211,50","204,25","0,15K","1,35%"
"15/07/2016","204,25","206,50","208,50","204,25","0,07K","-5,88%"
"14/07/2016","217,00","217,00","217,00","217,00","","-8,73%"
"13/07/2016","237,75","239,00","239,00","237,75","0,00K","0,53%"
"12/07/2016","236,50","250,00","250,25","238,00","0,04K","0,00%"
"11/07/2016","236,50","239,00","239,00","239,00","0,03K","3,61%"
"08/07/2016","228,25","231,50","233,00","231,50","0,00K","0,33%"
"07/07/2016","227,50","229,00","229,50","229,00","0,00K","4,36%"
"06/07/2016","218,00","230,25","230,50","220,00","0,01K","0,93%"
"05/07/2016","216,00","216,00","216,00","216,00","","5,11%"
"01/07/2016","205,50","208,00","208,50","205,25","0,07K","0,12%"
"30/06/2016","205,25","205,00","215,00","204,00","0,04K","0,74%"
"29/06/2016","203,75","206,25","222,50","204,75","0,07K","-1,09%"
"28/06/2016","206,00","208,75","219,00","203,00","0,23K","0,98%"
"27/06/2016","204,00","210,25","213,25","202,25","0,47K","-2,39%"
"24/06/2016","209,00","206,50","210,50","201,25","0,81K","0,84%"
"23/06/2016","207,25","206,50","209,50","202,25","0,91K","0,36%"
"22/06/2016","206,50","205,25","209,75","201,00","0,64K","0,00%"
"21/06/2016","206,50","207,50","209,00","203,00","0,77K","-0,84%"
"20/06/2016","208,25","211,00","212,25","207,00","1,32K","0,00%"
"17/06/2016","208,25","203,00","210,25","203,00","0,74K","1,83%"
"16/06/2016","204,50","204,50","205,00","200,50","0,70K","0,00%"
"15/06/2016","204,50","207,00","210,50","203,75","0,79K","-0,97%"
"14/06/2016","206,50","205,00","207,50","201,50","1,03K","0,61%"
"13/06/2016","205,25","201,75","208,75","201,75","0,63K","1,73%"
"10/06/2016","201,75","204,00","209,75","200,50","1,17K","-1,71%"
"09/06/2016","205,25","205,00","209,00","200,50","1,05K","-0,24%"
"08/06/2016","205,75","198,00","206,75","197,25","1,32K","4,71%"
"07/06/2016","196,50","194,50","197,50","194,00","0,55K","1,42%"
"06/06/2016","193,75","188,00","195,25","188,00","0,68K","3,06%"
"03/06/2016","188,00","189,25","191,50","187,25","0,49K","-1,44%"
"02/06/2016","190,75","190,75","191,75","187,75","1,08K","0,26%"
"01/06/2016","190,25","189,00","190,50","186,75","0,88K","0,66%"
"31/05/2016","189,00","193,00","193,00","186,50","0,71K","-2,07%"
"27/05/2016","193,00","191,75","194,00","191,25","0,45K","0,92%"
"26/05/2016","191,25","190,00","194,00","189,50","0,37K","0,66%"
"25/05/2016","190,00","188,75","191,75","187,50","0,61K","0,66%"
"24/05/2016","188,75","190,25","190,25","188,25","0,79K","-0,40%"
"23/05/2016","189,50","189,00","190,25","188,00","0,24K","0,00%"
"20/05/2016","189,50","189,25","190,75","187,50","0,33K","0,66%"
"19/05/2016","188,25","194,25","194,50","187,50","0,52K","-2,71%"
"18/05/2016","193,50","197,50","197,75","192,75","0,84K","-1,53%"
"17/05/2016","196,50","197,00","198,50","195,75","0,42K","-0,25%"
"16/05/2016","197,00","195,25","197,75","192,00","0,45K","-0,76%"
"13/05/2016","198,50","193,60","198,60","192,10","","10,28%"
"12/05/2016","180,00","180,00","180,00","180,00","","1,84%"
"11/05/2016","176,75","176,75","176,75","176,75","","-2,48%"
"10/05/2016","181,25","178,25","178,25","178,25","0,00K","2,26%"
"09/05/2016","177,25","181,50","181,50","181,50","0,00K","-2,21%"
"06/05/2016","181,25","182,75","183,00","182,75","0,00K","0,28%"
"05/05/2016","180,75","180,00","180,50","179,50","0,00K","-1,23%"
"04/05/2016","183,00","183,00","183,00","183,00","0,01K","-2,01%"
"03/05/2016","186,75","186,75","186,75","186,75","0,00K","-2,86%"
"02/05/2016","192,25","192,25","192,25","192,25","0,00K","-0,65%"
"29/04/2016","193,50","194,25","196,50","192,50","0,14K","-0,39%"
"28/04/2016","194,25","195,75","197,00","192,50","0,69K","-0,89%"
"27/04/2016","196,00","197,50","200,75","195,50","0,47K","0,13%"
"26/04/2016","195,75","196,75","198,00","194,00","0,30K","-0,63%"
"25/04/2016","197,00","196,00","199,50","194,25","0,50K","-0,25%"
"22/04/2016","197,50","201,50","205,00","193,00","0,58K","-1,86%"
"21/04/2016","201,25","207,00","215,75","200,25","1,05K","-2,78%"
"20/04/2016","207,00","196,00","208,00","195,25","1,04K","5,75%"
"19/04/2016","195,75","190,75","197,00","190,75","1,03K","2,62%"
"18/04/2016","190,75","190,00","193,25","190,00","0,40K","0,66%"
"15/04/2016","189,50","193,00","194,00","188,00","0,53K","-1,81%"
"14/04/2016","193,00","191,50","193,75","190,25","0,39K","0,52%"
"13/04/2016","192,00","188,00","192,50","187,00","0,57K","2,40%"
"12/04/2016","187,50","185,25","189,00","185,00","0,71K","1,49%"
"11/04/2016","184,75","187,00","188,25","184,00","0,55K","-1,20%"
"08/04/2016","187,00","186,25","189,25","184,75","0,89K","0,40%"
"07/04/2016","186,25","183,75","188,75","181,75","0,41K","1,50%"
"06/04/2016","183,50","183,50","186,00","181,00","0,36K","-0,41%"
"05/04/2016","184,25","189,00","189,25","184,00","0,16K","-1,47%"
"04/04/2016","187,00","187,75","189,75","185,75","0,25K","1,08%"
"01/04/2016","185,00","186,00","188,75","184,50","0,56K","-0,27%"
"31/03/2016","185,50","185,00","188,00","182,25","0,67K","0,13%"
"30/03/2016","185,25","189,50","191,75","184,50","0,69K","-2,37%"
"29/03/2016","189,75","192,00","192,00","188,50","0,44K","-0,13%"
"28/03/2016","190,00","187,00","192,00","187,00","0,21K","1,60%"
"24/03/2016","187,00","187,50","188,75","183,75","0,26K","-0,27%"
"23/03/2016","187,50","190,00","190,50","185,25","0,30K","-1,45%"
"22/03/2016","190,25","190,00","193,00","189,75","0,31K","-0,26%"
"21/03/2016","190,75","188,50","193,00","188,00","0,73K","1,46%"
"18/03/2016","188,00","191,50","193,00","187,50","0,20K","-1,70%"
"17/03/2016","191,25","195,25","197,50","189,00","0,35K","-2,17%"
"16/03/2016","195,50","195,75","197,00","194,25","0,10K","-0,26%"
"15/03/2016","196,00","196,00","199,50","194,00","0,30K","5,66%"
"14/03/2016","185,50","185,50","185,50","185,50","","2,49%"
"11/03/2016","181,00","179,00","179,00","179,00","0,01K","1,83%"
"10/03/2016","177,75","177,75","177,75","177,75","","0,99%"
"09/03/2016","176,00","176,00","176,00","176,00","0,04K","-0,56%"
"08/03/2016","177,00","177,75","177,75","174,00","0,02K","0,43%"
"07/03/2016","176,25","173,50","175,50","173,50","0,01K","3,52%"
"04/03/2016","170,25","172,50","172,50","172,50","0,03K","-2,16%"
"03/03/2016","174,00","174,00","172,50","174,00","0,00K","3,88%"
"02/03/2016","167,50","162,75","164,75","160,75","0,06K","1,36%"
"01/03/2016","165,25","171,75","172,25","170,00","0,08K","-2,36%"
"29/02/2016","169,25","169,75","171,50","167,25","0,17K","-1,02%"
"26/02/2016","171,00","172,00","173,00","168,00","0,77K","0,29%"
"25/02/2016","170,50","178,25","180,00","169,75","0,58K","-4,21%"
"24/02/2016","178,00","182,75","183,50","177,50","0,42K","-2,60%"
"23/02/2016","182,75","189,00","190,00","182,00","0,42K","-2,66%"
"22/02/2016","187,75","194,00","195,75","187,25","1,34K","-2,21%"
"19/02/2016","192,00","196,50","198,00","191,25","0,81K","-3,27%"
"18/02/2016","198,50","201,00","201,25","196,75","0,67K","-1,00%"
"17/02/2016","200,50","198,75","201,25","198,75","0,87K","0,63%"
"16/02/2016","199,25","198,50","200,00","195,75","0,39K","1,53%"
"12/02/2016","196,25","192,25","198,50","190,75","0,38K","2,48%"
"11/02/2016","191,50","188,75","194,00","185,25","0,58K","1,19%"
"10/02/2016","189,25","195,75","196,00","188,75","0,52K","-3,32%"
"09/02/2016","195,75","199,00","200,00","195,00","0,58K","-1,63%"
"08/02/2016","199,00","197,25","200,25","196,75","0,47K","1,02%"
"05/02/2016","197,00","196,50","197,75","196,25","0,58K","0,38%"
"04/02/2016","196,25","197,50","199,25","195,75","0,38K","-0,13%"
"03/02/2016","196,50","199,75","202,00","196,25","0,27K","-1,87%"
"02/02/2016","200,25","197,00","201,25","197,00","0,28K","1,52%"
"01/02/2016","197,25","201,25","202,50","196,00","0,90K","-1,74%"
"29/01/2016","200,75","201,00","201,50","198,50","1,22K","0,88%"
"28/01/2016","199,00","200,75","201,25","196,75","0,67K","-1,00%"
"27/01/2016","201,00","201,75","203,25","200,50","0,45K","-0,25%"
"26/01/2016","201,50","204,50","205,00","200,00","0,48K","-1,83%"
"25/01/2016","205,25","205,00","207,00","201,00","0,33K","-0,12%"
"22/01/2016","205,50","203,75","207,50","203,25","0,32K","0,86%"
"21/01/2016","203,75","204,75","206,50","201,00","0,42K","-0,37%"
"20/01/2016","204,50","207,00","207,75","202,00","0,61K","-1,45%"
"19/01/2016","207,50","198,75","208,50","198,75","0,33K","4,40%"
"15/01/2016","198,75","202,00","206,00","197,00","0,29K","-0,75%"
"14/01/2016","200,25","205,50","206,00","200,00","0,57K","-2,32%"
"13/01/2016","205,00","206,50","207,25","203,50","0,37K","-0,24%"
"12/01/2016","205,50","199,75","206,50","192,50","0,90K","3,27%"
"11/01/2016","199,00","210,00","211,50","196,75","0,66K","-5,58%"
"08/01/2016","210,75","208,25","212,00","208,25","0,44K","0,96%"
"07/01/2016","208,75","211,00","212,75","206,25","0,57K","-1,53%"
"06/01/2016","212,00","210,00","212,25","208,50","0,26K","0,83%"
"05/01/2016","210,25","210,50","212,00","207,25","1,27K","-0,12%"
"04/01/2016","210,50","217,00","219,00","205,25","0,62K","-3,11%"
"31/12/2015","217,25","219,50","220,25","217,00","0,26K","-0,46%"
"30/12/2015","218,25","220,75","221,25","218,00","0,31K","-1,02%"
"29/12/2015","220,50","223,75","226,00","219,00","0,24K","-1,45%"
"28/12/2015","223,75","221,25","227,00","219,00","0,34K","1,94%"
"24/12/2015","219,50","219,75","221,00","219,00","0,13K","-1,01%"
"23/12/2015","221,75","224,75","228,75","216,00","0,49K","-1,44%"
"22/12/2015","225,00","226,00","227,50","225,00","0,26K","0,00%"
"21/12/2015","225,00","226,50","230,50","223,75","0,27K","-0,66%"
"18/12/2015","226,50","228,50","234,75","226,00","0,57K","-0,66%"
"17/12/2015","228,00","222,75","229,50","217,50","0,76K","2,24%"
"16/12/2015","223,00","227,00","227,75","222,25","0,71K","-2,09%"
"15/12/2015","227,75","231,75","231,75","225,00","0,67K","-8,35%"
"14/12/2015","248,50","267,25","267,25","267,25","0,00K","-3,12%"
"11/12/2015","256,50","268,00","268,25","267,00","0,06K","-1,91%"
"10/12/2015","261,50","261,50","261,50","261,50","","-0,29%"
"09/12/2015","262,25","262,25","262,25","262,25","","-1,41%"
"08/12/2015","266,00","263,00","266,00","260,50","0,01K","2,41%"
"07/12/2015","259,75","253,25","259,00","250,25","0,01K","-0,29%"
"04/12/2015","260,50","265,00","265,00","265,00","0,01K","-1,70%"
"03/12/2015","265,00","265,00","265,00","265,00","0,01K","0,28%"
"02/12/2015","264,25","261,75","263,75","261,50","0,13K","2,62%"
"01/12/2015","257,50","250,00","261,75","250,00","0,01K","3,52%"
"30/11/2015","248,75","237,00","250,00","237,00","0,06K","6,87%"
"27/11/2015","232,75","237,75","243,50","232,25","0,10K","-4,71%"
"25/11/2015","244,25","247,00","249,00","239,00","0,17K","-2,10%"
"24/11/2015","249,50","243,00","249,00","232,50","0,37K","2,36%"
"23/11/2015","243,75","250,00","251,75","243,75","1,37K","-2,89%"
"20/11/2015","251,00","247,75","253,25","244,00","0,67K","1,31%"
"19/11/2015","247,75","244,00","248,50","243,50","0,64K","2,06%"
"18/11/2015","242,75","233,25","244,50","232,50","0,88K","2,10%"
"17/11/2015","237,75","236,75","239,00","233,75","1,02K","1,17%"
"16/11/2015","235,00","229,75","237,00","229,50","0,62K","1,51%"
"13/11/2015","231,50","230,50","233,00","224,25","0,69K","0,65%"
"12/11/2015","230,00","235,50","239,00","229,50","1,02K","-2,02%"
"11/11/2015","234,75","227,00","237,50","225,00","1,04K","3,64%"
"10/11/2015","226,50","223,50","226,75","222,25","0,62K","1,12%"
"09/11/2015","224,00","223,50","226,25","221,25","0,43K","0,11%"
"06/11/2015","223,75","224,75","227,25","223,00","0,36K","-0,33%"
"05/11/2015","224,50","226,75","227,25","223,75","0,37K","-0,66%"
"04/11/2015","226,00","223,50","228,50","223,00","0,61K","0,44%"
"03/11/2015","225,00","222,75","225,50","221,00","0,37K","1,12%"
"02/11/2015","222,50","227,00","229,00","220,50","0,86K","-2,09%"
"30/10/2015","227,25","228,00","229,25","225,50","0,80K","0,11%"
"29/10/2015","227,00","227,00","228,75","227,00","0,56K","0,00%"
"28/10/2015","227,00","227,75","228,75","225,00","0,18K","-0,11%"
"27/10/2015","227,25","229,50","229,75","225,75","0,13K","-0,66%"
"26/10/2015","228,75","226,00","230,00","225,75","0,18K","0,44%"
"23/10/2015","227,75","226,50","228,25","225,00","0,20K","1,22%"
"22/10/2015","225,00","228,25","229,00","225,00","0,18K","-1,21%"
"21/10/2015","227,75","225,75","229,75","224,50","0,16K","1,33%"
"20/10/2015","224,75","227,00","227,75","223,25","0,34K","-0,99%"
"19/10/2015","227,00","230,75","230,75","223,50","0,38K","-1,63%"
"16/10/2015","230,75","235,00","235,25","226,50","0,30K","-1,60%"
"15/10/2015","234,50","233,00","235,00","231,25","0,31K","1,19%"
"14/10/2015","231,75","231,50","232,00","229,25","0,26K","-0,11%"
"13/10/2015","232,00","229,75","234,00","228,50","0,55K","1,53%"
"12/10/2015","228,50","228,00","230,00","227,25","0,20K","0,55%"
"09/10/2015","227,25","220,00","228,00","219,50","0,40K","3,89%"
"08/10/2015","218,75","221,00","222,50","218,50","0,11K","-0,23%"
"07/10/2015","219,25","219,50","227,00","219,00","0,62K","0,11%"
"06/10/2015","219,00","216,25","220,75","214,50","0,50K","1,39%"
"05/10/2015","216,00","212,25","216,50","210,00","1,32K","1,77%"
"02/10/2015","212,25","220,50","224,00","210,25","0,72K","-3,96%"
"01/10/2015","221,00","225,75","227,50","220,00","0,54K","-2,54%"
"30/09/2015","226,75","227,00","230,00","225,25","0,22K","0,11%"
"29/09/2015","226,50","228,75","230,75","226,25","0,20K","-1,20%"
"28/09/2015","229,25","232,00","233,00","228,25","0,18K","-0,86%"
"25/09/2015","231,25","227,75","231,50","227,50","0,22K","2,21%"
"24/09/2015","226,25","229,75","230,75","226,00","0,43K","-1,63%"
"23/09/2015","230,00","226,75","232,50","226,00","0,22K","1,55%"
"22/09/2015","226,50","231,75","232,50","225,75","0,18K","-2,27%"
"21/09/2015","231,75","230,50","233,25","230,00","0,19K","0,54%"
"18/09/2015","230,50","230,00","234,50","229,50","0,23K","-0,54%"
"17/09/2015","231,75","233,25","234,25","227,00","0,29K","-0,86%"
"16/09/2015","233,75","235,75","240,00","232,75","0,66K","-0,85%"
"15/09/2015","235,75","232,00","238,00","230,00","0,41K","2,50%"
"14/09/2015","230,00","230,00","230,00","230,00","","-2,54%"
"11/09/2015","236,00","236,00","236,00","236,00","","-0,84%"
"10/09/2015","238,00","238,00","238,00","238,00","","-0,52%"
"09/09/2015","239,25","239,25","239,25","239,25","0,00K","2,46%"
"08/09/2015","233,50","231,00","231,00","231,00","0,01K","4,59%"
"04/09/2015","223,25","223,25","223,25","223,25","","0,22%"
"03/09/2015","222,75","222,75","222,75","222,75","","-0,78%"
"02/09/2015","224,50","224,50","224,50","224,50","","0,22%"
"01/09/2015","224,00","238,00","240,00","233,00","0,02K","-4,88%"
"31/08/2015","235,50","234,75","234,75","233,00","0,01K","0,43%"
"28/08/2015","234,50","217,75","237,75","217,75","0,13K","8,06%"
"27/08/2015","217,00","213,50","219,00","213,25","0,08K","2,97%"
"26/08/2015","210,75","215,50","215,50","209,25","0,09K","-0,94%"
"25/08/2015","212,75","218,25","219,50","211,75","0,09K","-1,39%"
"24/08/2015","215,75","213,00","221,00","203,25","0,25K","0,70%"
"21/08/2015","214,25","221,00","222,00","212,00","0,18K","-3,27%"
"20/08/2015","221,50","220,75","224,50","220,75","0,02K","-0,78%"
"19/08/2015","223,25","225,00","226,50","223,00","0,13K","-0,78%"
"18/08/2015","225,00","221,75","225,75","221,50","0,04K","0,78%"
"17/08/2015","223,25","226,75","228,50","218,50","0,06K","-1,87%"
"14/08/2015","227,50","229,25","230,25","226,75","0,03K","-0,22%"
"13/08/2015","228,00","226,75","228,50","222,00","0,12K","0,55%"
"12/08/2015","226,75","226,75","230,75","223,00","0,13K","0,00%"
"11/08/2015","226,75","233,75","234,00","226,75","0,40K","-2,99%"
"10/08/2015","233,75","234,00","240,25","232,25","0,43K","-0,95%"
"07/08/2015","236,00","234,50","237,00","234,00","0,05K","0,00%"
"06/08/2015","236,00","234,00","237,50","234,00","0,03K","0,43%"
"05/08/2015","235,00","235,00","235,75","230,50","0,10K","-0,32%"
"04/08/2015","235,75","236,00","237,50","234,00","0,12K","0,64%"
"03/08/2015","234,25","242,25","242,25","230,75","0,38K","-2,90%"
"31/07/2015","241,25","235,75","242,00","234,50","0,45K","2,66%"
"30/07/2015","235,00","229,00","235,75","229,00","0,38K","2,84%"
"29/07/2015","228,50","228,25","229,75","225,00","0,13K","-0,87%"
"28/07/2015","230,50","227,00","231,00","226,00","0,06K","1,99%"
"27/07/2015","226,00","227,25","227,50","221,25","0,18K","-1,20%"
"24/07/2015","228,75","236,00","236,25","227,75","0,15K","-3,28%"
"23/07/2015","236,50","238,00","238,25","235,25","0,02K","0,11%"
"22/07/2015","236,25","240,75","242,50","232,50","0,12K","-1,56%"
"21/07/2015","240,00","241,25","241,25","236,25","0,12K","-0,52%"
"20/07/2015","241,25","249,00","251,00","239,25","0,13K","-3,60%"
"17/07/2015","250,25","255,00","257,00","248,75","0,10K","-2,34%"
"16/07/2015","256,25","255,25","258,75","255,00","0,05K","0,29%"
"15/07/2015","255,50","255,25","255,50","255,00","0,10K","6,24%"
"14/07/2015","240,50","240,50","240,50","240,50","","-2,93%"
"13/07/2015","247,75","250,00","251,00","250,00","0,00K","-0,60%"
"10/07/2015","249,25","251,00","251,75","251,00","0,01K","1,42%"
"09/07/2015","245,75","246,25","246,25","246,25","0,00K","-0,10%"
"08/07/2015","246,00","246,00","246,00","246,00","","-2,09%"
"07/07/2015","251,25","255,00","255,00","254,25","0,01K","-0,50%"
"06/07/2015","252,50","249,50","250,00","249,50","0,01K","1,00%"
"02/07/2015","250,00","244,00","247,25","244,00","0,00K","2,04%"
"01/07/2015","245,00","255,00","255,00","236,25","0,14K","-3,26%"
"30/06/2015","253,25","248,00","252,00","245,00","0,03K","2,95%"
"29/06/2015","246,00","259,00","261,50","245,25","0,44K","-5,20%"
"26/06/2015","259,50","260,00","267,25","258,00","0,31K","-0,48%"
"25/06/2015","260,75","256,50","263,25","256,25","0,28K","1,66%"
"24/06/2015","256,50","254,00","259,00","254,00","0,21K","0,88%"
"23/06/2015","254,25","251,00","257,25","246,50","0,39K","1,70%"
"22/06/2015","250,00","243,50","250,00","243,25","0,25K","2,46%"
"19/06/2015","244,00","249,50","249,50","241,75","0,33K","-2,69%"
"18/06/2015","250,75","255,50","257,50","245,00","0,41K","-1,67%"
"17/06/2015","255,00","252,00","260,25","252,00","0,53K","0,99%"
"16/06/2015","252,50","251,50","254,75","250,50","0,23K","0,10%"
"15/06/2015","252,25","254,25","257,75","251,75","0,37K","-1,27%"
"12/06/2015","255,50","259,00","261,50","254,25","0,38K","-1,64%"
"11/06/2015","259,75","256,75","261,00","256,25","0,30K","1,56%"
"10/06/2015","255,75","258,25","264,25","253,00","0,56K","-0,49%"
"09/06/2015","257,00","266,00","269,00","255,75","0,69K","-2,93%"
"08/06/2015","264,75","259,75","269,75","259,50","0,94K","2,32%"
"05/06/2015","258,75","253,50","260,00","251,50","0,31K","1,87%"
"04/06/2015","254,00","251,75","255,00","250,50","0,27K","0,89%"
"03/06/2015","251,75","254,00","255,25","250,75","0,40K","-0,40%"
"02/06/2015","252,75","243,50","255,50","242,25","0,78K","3,37%"
"01/06/2015","244,50","235,00","249,75","234,00","0,88K","4,49%"
